2025-12-19 15:01:00,DETECTED,5
2025-12-19 15:01:01,DETECTED,9
2025-12-19 15:01:02,DETECTED,10
2025-12-19 15:01:02,DETECTED,11
2025-12-19 15:01:03,DETECTED,13
2025-12-19 15:01:03,DETECTED,12
2025-12-19 15:01:04,DETECTED,9
2025-12-19 15:01:04,DETECTED,6
2025-12-19 15:01:05,DETECTED,5
2025-12-19 15:01:05,DETECTED,12
2025-12-19 15:01:06,DETECTED,5
2025-12-19 15:01:09,DETECTED,12
2025-12-19 15:01:09,DETECTED,13
2025-12-19 15:01:10,DETECTED,12
2025-12-19 15:01:11,DETECTED,9
2025-12-19 15:01:12,DETECTED,3
2025-12-19 15:01:12,DETECTED,4
2025-12-19 15:01:13,DETECTED,5
2025-12-19 15:01:13,DETECTED,4
2025-12-19 15:01:14,DETECTED,5
2025-12-19 15:01:15,DETECTED,4
2025-12-19 15:01:16,DETECTED,9
2025-12-19 15:01:17,DETECTED,10
2025-12-19 15:01:19,DETECTED,8
2025-12-19 15:01:20,DETECTED,25
2025-12-19 15:01:21,DETECTED,13
2025-12-19 15:01:24,DETECTED,11
2025-12-19 15:01:25,DETECTED,7
2025-12-19 15:01:26,DETECTED,5
2025-12-19 15:01:26,DETECTED,10
2025-12-19 15:01:27,DETECTED,6
2025-12-19 15:01:28,DETECTED,9
2025-12-19 15:01:28,DETECTED,11
2025-12-19 15:01:29,DETECTED,9
2025-12-19 15:01:31,DETECTED,7
2025-12-19 15:01:32,DETECTED,5
2025-12-19 15:01:33,DETECTED,7
2025-12-19 15:02:09,DETECTED,19
2025-12-19 15:02:10,DETECTED,9
2025-12-19 15:02:10,DETECTED,6
2025-12-19 15:02:12,DETECTED,7
2025-12-19 15:02:12,DETECTED,9
2025-12-19 15:02:13,DETECTED,16
2025-12-19 15:02:13,DETECTED,19
2025-12-19 15:02:14,DETECTED,17
2025-12-19 15:02:14,DETECTED,14
2025-12-19 15:02:15,DETECTED,9
2025-12-19 15:02:15,DETECTED,8
2025-12-19 15:05:25,DETECTED,9
2025-12-19 15:05:25,DETECTED,8
2025-12-19 15:05:26,DETECTED,29
2025-12-19 15:05:31,DETECTED,22
2025-12-19 15:05:31,DETECTED,23
2025-12-19 15:39:47,DETECTED,28
2025-12-19 15:39:48,DETECTED,2
2025-12-19 15:39:50,DETECTED,9
2025-12-19 15:39:50,DETECTED,7
2025-12-19 15:39:52,DETECTED,13
2025-12-19 15:39:52,DETECTED,27
2025-12-19 15:39:57,DETECTED,29
2025-12-19 15:40:33,DETECTED,24
2025-12-19 15:40:40,DETECTED,29
2025-12-19 15:40:46,DETECTED,27
2025-12-19 15:40:48,DETECTED,29
2025-12-19 15:41:23,DETECTED,15
2025-12-19 15:41:24,DETECTED,8
2025-12-19 15:41:31,DETECTED,23
2025-12-19 15:41:31,DETECTED,21
2025-12-19 15:41:32,DETECTED,19
2025-12-19 15:41:32,DETECTED,14
2025-12-19 15:41:33,DETECTED,15
2025-12-19 15:41:33,DETECTED,14
2025-12-19 15:41:34,DETECTED,16
2025-12-19 15:41:35,DETECTED,19
2025-12-19 15:41:35,DETECTED,22
2025-12-19 15:41:36,DETECTED,21
2025-12-19 15:41:37,DETECTED,18
2025-12-19 15:41:38,DETECTED,19
2025-12-19 15:41:39,DETECTED,20
2025-12-19 15:41:40,DETECTED,21
2025-12-19 15:41:42,DETECTED,24
2025-12-19 15:41:43,DETECTED,21
2025-12-19 15:41:44,DETECTED,20
2025-12-19 15:41:45,DETECTED,23
2025-12-19 15:41:45,DETECTED,21
2025-12-19 15:41:46,DETECTED,23
2025-12-19 15:41:46,DETECTED,25
2025-12-19 15:41:47,DETECTED,22
2025-12-19 15:41:47,DETECTED,26
2025-12-19 15:41:48,DETECTED,22
2025-12-19 15:41:50,DETECTED,23
2025-12-19 15:41:50,DETECTED,24
2025-12-19 15:41:51,DETECTED,17
2025-12-19 15:41:52,DETECTED,16
2025-12-19 15:41:52,DETECTED,12
2025-12-19 15:41:53,DETECTED,8
2025-12-19 15:41:54,DETECTED,9
2025-12-19 15:41:54,DETECTED,6
2025-12-19 15:41:55,DETECTED,3
2025-12-19 15:41:55,DETECTED,7
2025-12-19 15:41:56,DETECTED,8
2025-12-19 15:41:56,DETECTED,15
2025-12-19 15:41:57,DETECTED,10
2025-12-19 15:41:57,DETECTED,9
2025-12-19 15:41:58,DETECTED,7
2025-12-19 15:41:58,DETECTED,6
2025-12-19 15:41:59,DETECTED,10
2025-12-19 15:42:00,DETECTED,9
2025-12-19 15:42:01,DETECTED,6
2025-12-19 15:42:03,DETECTED,16
2025-12-19 15:42:03,DETECTED,18
2025-12-19 15:42:04,DETECTED,20
2025-12-19 15:42:05,DETECTED,22
2025-12-19 15:42:09,DETECTED,27
2025-12-19 15:42:10,DETECTED,29
2025-12-19 15:42:11,DETECTED,28
2025-12-19 15:42:11,DETECTED,21
2025-12-19 15:42:12,DETECTED,20
2025-12-19 15:42:12,DETECTED,22
2025-12-19 15:42:13,DETECTED,20
2025-12-19 15:42:14,DETECTED,29
2025-12-19 15:42:15,DETECTED,23
2025-12-19 15:42:15,DETECTED,22
2025-12-19 15:42:16,DETECTED,21
2025-12-19 15:42:16,DETECTED,22
2025-12-19 15:42:17,DETECTED,23
2025-12-19 15:42:18,DETECTED,22
2025-12-19 15:42:18,DETECTED,24
2025-12-19 15:42:19,DETECTED,22
2025-12-19 15:42:20,DETECTED,23
2025-12-19 15:42:20,DETECTED,29
2025-12-19 15:42:21,DETECTED,22
2025-12-19 15:42:22,DETECTED,21
2025-12-19 15:42:22,DETECTED,22
2025-12-19 15:42:23,DETECTED,21
2025-12-19 15:42:24,DETECTED,23
2025-12-19 15:42:24,DETECTED,22
2025-12-19 15:42:25,DETECTED,24
2025-12-19 15:42:25,DETECTED,23
2025-12-19 15:42:26,DETECTED,24
2025-12-19 15:42:26,DETECTED,22
2025-12-19 15:42:27,DETECTED,21
2025-12-19 15:42:27,DETECTED,20
2025-12-19 15:42:28,DETECTED,22
2025-12-19 15:42:28,DETECTED,21
2025-12-19 15:42:29,DETECTED,20
2025-12-19 15:42:29,DETECTED,19
2025-12-19 15:42:30,DETECTED,20
2025-12-19 15:42:30,DETECTED,19
2025-12-19 15:42:31,DETECTED,20
2025-12-19 15:42:35,DETECTED,21
2025-12-19 15:42:36,DETECTED,20
2025-12-19 15:42:40,DETECTED,12
2025-12-19 15:42:40,DETECTED,10
2025-12-19 15:42:41,DETECTED,6
2025-12-19 15:42:41,DETECTED,4
2025-12-19 15:42:42,DETECTED,5
2025-12-19 15:42:43,DETECTED,12
2025-12-19 15:42:43,DETECTED,20
2025-12-19 15:42:46,DETECTED,23
2025-12-19 15:42:46,DETECTED,25
2025-12-19 15:42:47,DETECTED,27
2025-12-19 15:42:47,DETECTED,25
2025-12-19 15:42:48,DETECTED,27
2025-12-19 15:42:48,DETECTED,28
2025-12-19 15:42:49,DETECTED,26
2025-12-19 15:42:49,DETECTED,27
2025-12-19 15:42:57,DETECTED,29
2025-12-19 15:42:58,DETECTED,24
2025-12-19 15:42:58,DETECTED,20
2025-12-19 15:42:59,DETECTED,17
2025-12-19 15:43:00,DETECTED,22
2025-12-19 15:43:00,DETECTED,18
2025-12-19 15:43:01,DETECTED,29
2025-12-19 15:43:04,DETECTED,27
2025-12-19 15:43:04,DETECTED,22
2025-12-19 15:43:05,DETECTED,23
2025-12-19 15:43:05,DETECTED,25
2025-12-19 15:43:06,DETECTED,26
2025-12-19 15:43:06,DETECTED,25
2025-12-19 15:43:07,DETECTED,27
2025-12-19 15:43:07,DETECTED,26
2025-12-19 15:43:08,DETECTED,27
2025-12-19 15:43:08,DETECTED,26
2025-12-19 15:43:09,DETECTED,29
2025-12-19 15:43:12,DETECTED,28
2025-12-19 15:43:14,DETECTED,29
2025-12-19 15:43:15,DETECTED,28
2025-12-19 15:43:16,DETECTED,29
2025-12-19 15:43:16,DETECTED,28
2025-12-19 15:43:17,DETECTED,29
2025-12-19 15:43:18,DETECTED,28
2025-12-19 15:43:18,DETECTED,29
2025-12-19 15:43:22,DETECTED,13
2025-12-19 15:43:23,DETECTED,11
2025-12-19 15:43:24,DETECTED,9
2025-12-19 15:43:25,DETECTED,8
2025-12-19 15:43:25,DETECTED,10
2025-12-19 15:43:26,DETECTED,12
2025-12-19 15:43:26,DETECTED,15
2025-12-19 15:43:27,DETECTED,26
2025-12-19 15:43:27,DETECTED,11
2025-12-19 15:43:28,DETECTED,7
2025-12-19 15:43:29,DETECTED,11
2025-12-19 15:43:29,DETECTED,14
2025-12-19 15:43:34,DETECTED,29
2025-12-19 15:43:34,DETECTED,27
2025-12-19 15:43:36,DETECTED,29
2025-12-19 15:43:36,DETECTED,25
2025-12-19 15:43:37,DETECTED,28
2025-12-19 15:43:39,DETECTED,29
2025-12-19 15:43:42,DETECTED,25
2025-12-19 15:43:43,DETECTED,27
2025-12-19 15:43:44,DETECTED,24
2025-12-19 15:43:44,DETECTED,27
2025-12-19 15:43:45,DETECTED,25
2025-12-19 15:43:51,DETECTED,29
2025-12-19 15:43:54,DETECTED,11
2025-12-19 15:43:54,DETECTED,7
2025-12-19 15:43:55,DETECTED,5
2025-12-19 15:43:55,DETECTED,4
2025-12-19 15:43:56,DETECTED,6
2025-12-19 15:43:57,DETECTED,11
2025-12-19 15:43:58,DETECTED,15
2025-12-19 15:43:58,DETECTED,16
2025-12-19 15:43:59,DETECTED,10
2025-12-19 15:43:59,DETECTED,7
2025-12-19 15:44:00,DETECTED,6
2025-12-19 15:44:00,DETECTED,9
2025-12-19 15:44:01,DETECTED,11
2025-12-19 15:44:01,DETECTED,12
2025-12-19 15:44:02,DETECTED,10
2025-12-19 15:44:02,DETECTED,6
2025-12-19 15:44:03,DETECTED,11
2025-12-19 15:44:04,DETECTED,14
2025-12-19 15:44:04,DETECTED,12
2025-12-19 15:44:05,DETECTED,7
2025-12-19 15:44:05,DETECTED,6
2025-12-19 15:44:06,DETECTED,8
2025-12-19 15:44:06,DETECTED,13
2025-12-19 15:44:07,DETECTED,16
2025-12-19 15:44:08,DETECTED,8
2025-12-19 15:44:09,DETECTED,9
2025-12-19 15:44:09,DETECTED,13
2025-12-19 15:44:10,DETECTED,17
2025-12-19 15:44:11,DETECTED,13
2025-12-19 15:44:11,DETECTED,11
2025-12-19 15:44:12,DETECTED,7
2025-12-19 15:44:12,DETECTED,6
2025-12-19 15:44:13,DETECTED,9
2025-12-19 15:44:14,DETECTED,11
2025-12-19 15:44:14,DETECTED,13
2025-12-19 15:44:15,DETECTED,14
2025-12-19 15:44:15,DETECTED,16
2025-12-19 15:44:17,DETECTED,26
2025-12-19 15:44:18,DETECTED,27
2025-12-19 15:44:19,DETECTED,29
2025-12-19 15:44:20,DETECTED,27
2025-12-19 15:44:21,DETECTED,29
2025-12-19 15:44:24,DETECTED,26
2025-12-19 15:44:25,DETECTED,27
2025-12-19 15:44:26,DETECTED,29
2025-12-19 15:44:27,DETECTED,27
2025-12-19 15:44:28,DETECTED,29
2025-12-19 15:44:32,DETECTED,26
2025-12-19 15:44:33,DETECTED,29
2025-12-19 15:44:34,DETECTED,28
2025-12-19 15:44:40,DETECTED,27
2025-12-19 15:44:42,DETECTED,29
2025-12-19 15:44:42,DETECTED,28
2025-12-19 15:44:43,DETECTED,29
2025-12-19 15:44:45,DETECTED,27
2025-12-19 15:44:47,DETECTED,29
2025-12-19 15:44:49,DETECTED,28
2025-12-19 15:44:55,DETECTED,29
2025-12-19 15:44:56,DETECTED,28
2025-12-19 15:44:57,DETECTED,29
2025-12-19 15:45:15,DETECTED,23
2025-12-19 15:45:18,DETECTED,29
2025-12-19 15:45:54,DETECTED,19
2025-12-19 15:45:55,DETECTED,17
2025-12-19 15:45:59,DETECTED,18
2025-12-19 15:45:59,DETECTED,17
2025-12-19 15:46:00,DETECTED,18
2025-12-19 15:46:00,DETECTED,17
2025-12-19 15:46:01,DETECTED,18
2025-12-19 15:46:04,DETECTED,3
2025-12-19 15:46:05,DETECTED,2
2025-12-19 15:46:33,DETECTED,16
2025-12-19 15:46:33,DETECTED,13
2025-12-19 15:46:34,DETECTED,10
2025-12-19 15:46:34,DETECTED,6
2025-12-19 15:46:35,DETECTED,7
2025-12-19 15:46:35,DETECTED,11
2025-12-19 15:46:36,DETECTED,13
2025-12-19 15:46:36,DETECTED,11
2025-12-19 15:46:37,DETECTED,8
2025-12-19 15:46:37,DETECTED,7
2025-12-19 15:46:38,DETECTED,10
2025-12-19 15:46:38,DETECTED,12
2025-12-19 15:46:39,DETECTED,13
2025-12-19 15:46:41,DETECTED,23
2025-12-19 15:46:42,DETECTED,26
2025-12-19 15:46:43,DETECTED,28
2025-12-19 15:46:44,DETECTED,29
2025-12-19 15:46:44,DETECTED,28
2025-12-19 15:46:45,DETECTED,27
2025-12-19 15:46:46,DETECTED,29
2025-12-19 15:46:58,DETECTED,9
2025-12-19 15:46:58,DETECTED,7
2025-12-19 15:46:59,DETECTED,6
2025-12-19 15:47:01,DETECTED,29
2025-12-19 15:47:02,DETECTED,10
2025-12-19 15:47:06,DETECTED,9
2025-12-19 15:47:11,DETECTED,29
2025-12-19 15:47:41,DETECTED,19
2025-12-19 15:47:41,DETECTED,13
2025-12-19 15:47:42,DETECTED,9
2025-12-19 15:47:42,DETECTED,6
2025-12-19 15:47:43,DETECTED,11
2025-12-19 15:47:43,DETECTED,16
2025-12-19 15:47:44,DETECTED,12
2025-12-19 15:47:44,DETECTED,6
2025-12-19 15:47:45,DETECTED,3
2025-12-19 15:47:45,DETECTED,7
2025-12-19 15:47:46,DETECTED,13
2025-12-19 15:47:47,DETECTED,14
2025-12-19 15:47:47,DETECTED,12
2025-12-19 15:47:48,DETECTED,8
2025-12-19 15:47:48,DETECTED,6
2025-12-19 15:47:49,DETECTED,5
2025-12-19 15:47:50,DETECTED,9
2025-12-19 15:47:50,DETECTED,10
2025-12-19 15:47:51,DETECTED,14
2025-12-19 15:47:51,DETECTED,10
2025-12-19 15:47:52,DETECTED,6
2025-12-19 15:47:53,DETECTED,12
2025-12-19 15:47:53,DETECTED,15
2025-12-19 15:47:54,DETECTED,16
2025-12-19 15:47:54,DETECTED,15
2025-12-19 15:47:55,DETECTED,10
2025-12-19 15:47:55,DETECTED,7
2025-12-19 15:47:56,DETECTED,5
2025-12-19 15:47:56,DETECTED,10
2025-12-19 15:47:57,DETECTED,15
2025-12-19 15:48:33,DETECTED,29
2025-12-19 15:48:38,DETECTED,28
2025-12-19 15:48:38,DETECTED,29
2025-12-19 15:48:41,DETECTED,24
2025-12-19 15:48:42,DETECTED,29
2025-12-19 15:48:43,DETECTED,28
2025-12-19 15:48:44,DETECTED,29
2025-12-19 15:48:44,DETECTED,27
2025-12-19 15:48:45,DETECTED,29
2025-12-19 15:48:46,DETECTED,27
2025-12-19 15:48:46,DETECTED,26
2025-12-19 15:48:47,DETECTED,29
2025-12-19 15:48:48,DETECTED,28
2025-12-19 15:48:57,DETECTED,13
2025-12-19 15:48:58,DETECTED,12
